ticker,newsPublishDate,way
610,20171026,S
2283,20171026,S
989,20171026,S
2300,20171026,S
2269,20171026,S
2204,20171026,S
792,20171026,S
995,20171026,S
2218,20171026,S
900,20171026,S
2268,20171026,S
926,20171026,S
668,20171026,S
2352,20170826,B
735,20170826,B
776,20170826,B
63,20170826,B
2332,20170826,B
802,20170826,B
2308,20170826,B
2185,20170826,B
526,20170826,B
2280,20170826,B
2217,20170826,B
418,20170826,B
2281,20170826,B
728,20170826,B
2222,20170826,B
732,20170826,B
980,20170826,B
2019,20170826,B
2221,20170826,B
59,20170826,B
2238,20170826,B
2068,20170826,B
513,20170826,B
930,20170826,B
963,20170826,B
826,20170826,B
100,20170826,B
2024,20170826,B
28,20170826,B
671,20170826,B
967,20170826,B
2074,20170826,B
2186,20170826,S
2052,20170826,S
668,20170826,S
1,20170826,S
782,20170826,S
541,20170826,S
43,20170826,S
89,20170826,S
2349,20170826,S
825,20170826,S
2142,20170826,S
702,20170826,S
502,20170826,S
2036,20170826,S
20,20170826,S
929,20170826,S
2128,20170826,S
2,20170826,S
2168,20170826,S
1979,20170826,S
750,20170826,S
2230,20170826,S
995,20170826,S
585,20170826,S
2242,20170826,S
2285,20170826,S
651,20170826,S
62,20170826,S
2046,20170826,S
656,20170826,S
800,20170826,S
2158,20170826,S
563,20170826,S
2259,20170826,S
422,20170826,S
2245,20170826,S
11,20170908,B
983,20170908,B
2378,20170908,B
6,20170908,B
796,20170908,B
14,20170908,B
69,20170908,B
877,20170908,B
2030,20170908,B
977,20170908,B
1979,20170908,B
762,20170908,B
2310,20170908,B
937,20170908,B
63,20170908,B
978,20170908,B
657,20170908,B
545,20170908,B
625,20170908,B
951,20170908,B
2062,20170908,B
596,20170908,B
564,20170908,B
2241,20170908,B
2074,20170908,B
2078,20170908,B
732,20170908,B
333,20170908,B
45,20170908,B
2121,20170908,B
858,20170908,B
925,20170908,B
2304,20170908,B
568,20170908,B
2192,20170908,B
23,20170908,B
2287,20170908,B
2281,20170908,B
725,20170908,B
31,20170908,B
2373,20170908,B
2262,20170908,B
400,20170908,B
888,20170908,B
2022,20170908,B
968,20170908,B
973,20170908,B
2308,20170908,B
407,20170908,B
617,20170908,B
50,20170908,B
538,20170908,B
2033,20170908,B
963,20170908,B
651,20170908,B
2136,20170908,B
970,20170908,B
338,20170908,B
2140,20170908,B
2240,20170908,B
987,20170908,B
910,20170908,B
612,20170908,B
29,20170908,B
2045,20170908,B
686,20170908,B
2205,20170908,B
980,20170908,B
8,20170908,B
513,20170908,B
2161,20170908,B
2159,20170908,B
815,20170908,B
550,20170908,B
421,20170908,B
36,20170908,B
43,20170908,B
2099,20170908,B
1,20170908,S
2219,20170908,S
758,20170908,S
635,20170908,S
2,20170908,S
2386,20170908,S
2142,20170908,S
927,20170908,S
776,20170908,S
2357,20170908,S
422,20170908,S
2211,20170908,S
408,20170908,S
2388,20170908,S
558,20170908,S
2092,20170908,S
608,20170908,S
505,20170908,S
885,20170908,S
2323,20170908,S
716,20170908,S
510,20170908,S
520,20170908,S
2002,20170908,S
736,20170908,S
662,20170908,S
626,20170908,S
425,20170908,S
982,20170908,S
995,20170908,S
2362,20170908,S
2288,20170908,S
2061,20170908,S
2091,20170908,S
683,20170908,S
2198,20170908,S
918,20170908,S
