code,name,year,report_date,divi,shares
2129,中环股份,2014,2015-02-04,0.1,12
300300,汉鼎宇佑,2014,2015-02-05,1,10
2717,岭南园林,2014,2015-02-05,0.8,10
300295,三六五网,2014,2015-02-05,0,2
600559,老白干酒,2014,2015-02-05,1.5,0
2675,东诚药业,2014,2015-02-06,1.5,0
300286,安科瑞,2014,2015-02-06,2,0
2575,群兴玩具,2014,2015-02-06,1,12
300375,鹏翎股份,2014,2015-02-06,3.4,10
2698,博实股份,2014,2015-02-06,1.2,7
300131,英唐智控,2014,2015-02-06,1.5,10
2389,南洋科技,2014,2015-02-06,0.2,0
50,深天马A,2014,2015-02-06,1,0
2270,华明装备,2014,2015-02-07,0.5,0
600184,光电股份,2014,2015-02-07,0,10
300390,天华超净,2014,2015-02-09,2,5
300317,珈伟股份,2014,2015-02-10,0.3,0
300255,常山药业,2014,2015-02-10,0.9,15
2593,日上集团,2014,2015-02-10,0.6,0
300239,东宝生物,2014,2015-02-10,0.2,0
300198,纳川股份,2014,2015-02-10,0.2,0
300294,博雅生物,2014,2015-02-10,6,5
2014,永新股份,2014,2015-02-10,3,0
939,凯迪生态,2014,2015-02-10,1.5,0
600816,安信信托,2014,2015-02-10,7,0
600687,刚泰控股,2014,2015-02-10,0.6,0
600052,浙江广厦,2014,2015-02-10,0.8,0
300357,我武生物,2014,2015-02-11,3,0
300075,数字政通,2014,2015-02-11,1,10
2260,德奥通航,2014,2015-02-11,0.2,7
2178,延华智能,2014,2015-02-11,0.6,8
2049,紫光国芯,2014,2015-02-11,1,0
735,罗牛山,2014,2015-02-11,0.2,0
545,金浦钛业,2014,2015-02-11,0,3
600168,武汉控股,2014,2015-02-11,1.4,0
300395,菲利华,2014,2015-02-12,2.5,10
300296,利亚德,2014,2015-02-12,1,10
300242,明家联合,2014,2015-02-12,0.1,0
300193,佳士科技,2014,2015-02-12,0.5,0
2354,天神娱乐,2014,2015-02-12,1,0
300238,冠昊生物,2014,2015-02-12,1,10
2303,美盈森,2014,2015-02-12,0.8,10
2130,沃尔核材,2014,2015-02-12,0.5,0
2206,海利得,2014,2015-02-12,3,0
2716,金贵银业,2014,2015-02-13,1,12
2727,一心堂,2014,2015-02-13,6,0
2656,摩登大道,2014,2015-02-13,1.1,0
2434,万里扬,2014,2015-02-13,2,5
2450,康得新,2014,2015-02-13,1.2,5
2252,上海莱士,2014,2015-02-13,1,0
2364,中恒电气,2014,2015-02-13,0.2,10
2195,二三四五,2014,2015-02-13,1,15
802,北京文化,2014,2015-02-13,0.2,0
23,深天地A,2014,2015-02-13,0.4,0
600382,广东明珠,2014,2015-02-13,0.3,0
2625,光启技术,2014,2015-02-14,0,7
300248,新开普,2014,2015-02-14,1,10
300241,瑞丰光电,2014,2015-02-14,1,0
300059,东方财富,2014,2015-02-14,0.6,4
2380,科远股份,2014,2015-02-14,1.4,0
300335,迪森股份,2014,2015-02-14,0.6,0
2282,博深工具,2014,2015-02-14,1,5
2220,天宝食品,2014,2015-02-14,0.4,0
2690,美亚光电,2014,2015-02-14,2,10
600981,汇鸿集团,2014,2015-02-14,0.2,0
915,山大华特,2014,2015-02-14,1,0
776,广发证券,2014,2015-02-14,2,0
600289,亿阳信通,2014,2015-02-14,0.6,0
2479,富春环保,2014,2015-02-16,1.3,0
300245,天玑科技,2014,2015-02-16,1,5
300030,阳普医疗,2014,2015-02-16,0.3,0
300353,东土科技,2014,2015-02-16,0.2,0
300477,合纵科技,2014,2015-02-16,2,0
2349,精华制药,2014,2015-02-16,1,0
2600,江粉磁材,2014,2015-02-16,1,10
600590,泰豪科技,2014,2015-02-16,0.6,0
600566,济川药业,2014,2015-02-16,4,0
600533,栖霞建设,2014,2015-02-16,0.5,0
300363,博腾股份,2014,2015-02-17,1.2,15
300299,富春股份,2014,2015-02-17,1,5
300266,兴源环境,2014,2015-02-17,0.2,15
300204,舒泰神,2014,2015-02-17,3,4
300125,易世达,2014,2015-02-17,0.4,0
2262,恩华药业,2014,2015-02-17,0.6,2
2249,大洋电机,2014,2015-02-17,2.7,10
601678,滨化股份,2014,2015-02-17,1.7,5
2118,紫鑫药业,2014,2015-02-17,0.4,0
2331,皖通科技,2014,2015-02-17,0.5,2
600114,东睦股份,2014,2015-02-17,1.2,0
600325,华发股份,2014,2015-02-17,1,0
936,华西股份,2014,2015-02-17,0.2,0
838,财信发展,2014,2015-02-17,1.5,0
540,中天金融,2014,2015-02-17,2,15
600832,东方明珠,2014,2015-02-17,0.6,0
600828,茂业商业,2014,2015-02-17,0.5,0
413,东旭光电,2014,2015-02-17,1,0
600660,福耀玻璃,2014,2015-02-17,7.5,0
600637,东方明珠,2014,2015-02-17,1.1,0
2284,亚太股份,2014,2015-02-26,1,10
300365,恒华科技,2014,2015-02-27,1,10
300262,巴安水务,2014,2015-02-27,0.2,4
300221,银禧科技,2014,2015-02-27,0.5,10
300215,电科院,2014,2015-02-27,0.3,0
300144,宋城演艺,2014,2015-02-27,1.5,0
2138,顺络电子,2014,2015-02-27,0,10
2044,美年健康,2014,2015-02-27,0.2,0
603399,新华龙,2014,2015-02-28,0.2,0
300201,海伦哲,2014,2015-02-28,0.1,0
300226,上海钢联,2014,2015-02-28,0.2,0
2533,金杯电工,2014,2015-02-28,1,0
300146,汤臣倍健,2014,2015-02-28,5,0
2522,浙江众成,2014,2015-02-28,1,10
2491,通鼎互联,2014,2015-02-28,1,20
2487,大金重工,2014,2015-02-28,0.1,5
2357,富临运业,2014,2015-02-28,1.2,0
2164,宁波东力,2014,2015-02-28,1,0
2162,悦心健康,2014,2015-02-28,0,5
2154,报喜鸟,2014,2015-02-28,0.5,10
601010,文峰股份,2014,2015-02-28,3.6,15
2026,山东威达,2014,2015-02-28,0.5,0
690,宝新能源,2014,2015-02-28,3,0
534,万泽股份,2014,2015-02-28,0.5,0
600468,百利电气,2014,2015-02-28,0.3,0
600288,大恒科技,2014,2015-02-28,0.2,0
603998,方盛制药,2014,2015-03-02,1.2,3
300210,森远股份,2014,2015-03-02,0.7,0
300020,银江股份,2014,2015-03-02,0,0
300284,苏交科,2014,2015-03-02,1,0
300049,福瑞股份,2014,2015-03-02,2,10
2635,安洁科技,2014,2015-03-03,2.3,10
300267,尔康制药,2014,2015-03-03,1,10
300187,永清环保,2014,2015-03-03,0.6,0
300009,安科生物,2014,2015-03-03,1.5,3
2407,多氟多,2014,2015-03-03,0.6,0
2175,东方网络,2014,2015-03-03,0,6
600284,浦东建设,2014,2015-03-03,1.6,0
100,TCL集团,2014,2015-03-03,0.8,0
600845,宝信软件,2014,2015-03-03,2.7,0
49,德赛电池,2014,2015-03-03,2,0
600398,海澜之家,2014,2015-03-03,3.8,0
300228,富瑞特装,2014,2015-03-04,2,0
300172,中电环保,2014,2015-03-04,1,10
2280,联络互动,2014,2015-03-04,2,15
300015,爱尔眼科,2014,2015-03-04,1.5,5
2427,尤夫股份,2014,2015-03-04,0.5,4
600966,博汇纸业,2014,2015-03-04,0,10
600035,楚天高速,2014,2015-03-04,0.7,2
501,鄂武商A,2014,2015-03-04,4,0
600565,迪马股份,2014,2015-03-04,0.3,0
600236,桂冠电力,2014,2015-03-04,1.3,0
600050,中国联通,2014,2015-03-04,0.7,0
300380,安硕信息,2014,2015-03-05,2,10
300403,地尔汉宇,2014,2015-03-05,5,0
2595,豪迈科技,2014,2015-03-05,5,10
300032,金龙机电,2014,2015-03-05,1,10
2256,兆新股份,2014,2015-03-05,0.6,0
300140,中环装备,2014,2015-03-05,1,10
2733,雄韬股份,2014,2015-03-05,2.2,5
416,民生控股,2014,2015-03-05,0.5,0
603017,中衡设计,2014,2015-03-06,6,10
300316,晶盛机电,2014,2015-03-06,1,12
2652,扬子新材,2014,2015-03-06,0.5,10
300282,汇冠股份,2014,2015-03-06,0.2,8
2494,华斯股份,2014,2015-03-06,0,10
300055,万邦达,2014,2015-03-06,0.6,20
2335,科华恒盛,2014,2015-03-06,1,0
300064,豫金刚石,2014,2015-03-06,0.1,0
300054,鼎龙股份,2014,2015-03-06,0.5,0
2550,千红制药,2014,2015-03-06,3,10
2182,云海金属,2014,2015-03-06,1,0
601099,太平洋,2014,2015-03-06,0.5,0
600423,*ST柳化,2014,2015-03-06,0.5,0
2631,德尔未来,2014,2015-03-07,0.5,10
300227,光韵达,2014,2015-03-07,0.2,0
2512,达华智能,2014,2015-03-07,1,0
300141,和顺电气,2014,2015-03-07,1,0
2599,盛通股份,2014,2015-03-07,0.3,0
600960,渤海活塞,2014,2015-03-07,0.3,6
889,茂业通信,2014,2015-03-07,0.2,0
598,兴蓉环境,2014,2015-03-07,0.3,0
600248,延长化建,2014,2015-03-07,0.5,0
300263,隆华节能,2014,2015-03-09,0.4,0
300183,东软载波,2014,2015-03-09,3,10
300289,利德曼,2014,2015-03-09,1.5,0
601688,华泰证券,2014,2015-03-09,5,0
600880,博瑞传播,2014,2015-03-09,1,0
300322,硕贝德,2014,2015-03-10,1,8
2645,华宏科技,2014,2015-03-10,0.2,0
2592,八菱科技,2014,2015-03-10,1.5,0
601700,风范股份,2014,2015-03-10,4.3,15
2697,红旗连锁,2014,2015-03-10,0.2,0
2663,普邦股份,2014,2015-03-10,0.6,15
2433,太安堂,2014,2015-03-10,0.3,0
300127,银河磁体,2014,2015-03-10,1.5,0
601969,海南矿业,2014,2015-03-10,1.5,0
2237,恒邦股份,2014,2015-03-10,2,10
2171,楚江新材,2014,2015-03-10,0.5,0
2131,利欧股份,2014,2015-03-10,0.5,0
601908,京运通,2014,2015-03-10,0.5,0
2350,北京科锐,2014,2015-03-10,1.5,0
2176,江特电机,2014,2015-03-10,0.1,0
603288,海天味业,2014,2015-03-10,8.5,8
2185,华天科技,2014,2015-03-10,0.6,0
300181,佐力药业,2014,2015-03-10,2,7
2018,华信国际,2014,2015-03-10,0.1,0
2004,华邦健康,2014,2015-03-10,3,15
600460,士兰微,2014,2015-03-10,0.3,0
885,同力水泥,2014,2015-03-10,0.4,0
558,莱茵体育,2014,2015-03-10,0.2,0
514,渝开发,2014,2015-03-10,0.2,0
24,招商地产,2014,2015-03-10,3.2,0
600617,国新能源,2014,2015-03-10,0,14
600290,华仪电气,2014,2015-03-10,0.6,0
600209,罗顿发展,2014,2015-03-10,0.1,0
600183,生益科技,2014,2015-03-10,2.5,0
600141,兴发集团,2014,2015-03-10,2,0
2653,海思科,2014,2015-03-11,2,0
601313,江南嘉捷,2014,2015-03-11,3,0
300273,和佳股份,2014,2015-03-11,0.5,3
300345,红宇新材,2014,2015-03-11,0.5,3
300216,千山药机,2014,2015-03-11,1,10
2539,云图控股,2014,2015-03-11,2,0
2341,新纶科技,2014,2015-03-11,0.1,0
2419,天虹股份,2014,2015-03-11,3.3,0
2184,海得控制,2014,2015-03-11,1.5,0
2117,东港股份,2014,2015-03-11,3,0
600502,安徽水利,2014,2015-03-11,0.5,0
736,中交地产,2014,2015-03-11,0.2,0
300334,津膜科技,2014,2015-03-12,0.4,0
2649,博彦科技,2014,2015-03-12,3.1,0
300237,美晨科技,2014,2015-03-12,1,10
300121,阳谷华泰,2014,2015-03-12,0.4,0
2312,*ST三泰,2014,2015-03-12,1,7.5
300087,荃银高科,2014,2015-03-12,0,10
2415,海康威视,2014,2015-03-12,4,0
2210,飞马国际,2014,2015-03-12,1.2,5
2074,国轩高科,2014,2015-03-12,0.3,0
2059,云南旅游,2014,2015-03-12,0,10
601377,兴业证券,2014,2015-03-12,0.5,0
901,航天科技,2014,2015-03-12,0.2,0
811,冰轮环境,2014,2015-03-12,1,0
553,沙隆达A,2014,2015-03-12,1,0
600814,杭州解百,2014,2015-03-12,1.1,0
26,飞亚达A,2014,2015-03-12,1,0
600666,奥瑞德,2014,2015-03-12,0.1,0
600422,昆药集团,2014,2015-03-12,1.7,0
600135,乐凯胶片,2014,2015-03-12,0.3,0
600009,上海机场,2014,2015-03-12,3.5,0
2722,金轮股份,2014,2015-03-13,0.6,0
300197,铁汉生态,2014,2015-03-13,1,0
300165,天瑞仪器,2014,2015-03-13,2,5
2523,天桥起重,2014,2015-03-13,0.5,3
601058,赛轮金宇,2014,2015-03-13,2.2,10
2082,栋梁新材,2014,2015-03-13,0.5,0
300184,力源信息,2014,2015-03-13,0,10
2050,三花智控,2014,2015-03-13,1,10
661,长春高新,2014,2015-03-13,5,0
600864,哈投股份,2014,2015-03-13,2.5,0
1,平安银行,2014,2015-03-13,1.7,2
600279,重庆港九,2014,2015-03-13,0.7,0
300190,维尔利,2014,2015-03-14,1,10
300305,裕兴股份,2014,2015-03-14,1.1,0
2330,得利斯,2014,2015-03-14,0.3,0
300072,三聚环保,2014,2015-03-14,1,3
2529,海源机械,2014,2015-03-14,0,2.5
2201,九鼎新材,2014,2015-03-14,0.1,0
300303,聚飞光电,2014,2015-03-14,1.5,12
600976,健民集团,2014,2015-03-14,3.8,0
963,华东医药,2014,2015-03-14,9.2,0
600826,兰生股份,2014,2015-03-14,3.8,0
62,深圳华强,2014,2015-03-14,0.5,0
600639,浦东金桥,2014,2015-03-14,1.4,0
600150,中国船舶,2014,2015-03-14,0.1,0
603788,宁波高发,2014,2015-03-16,3.5,0
2708,光洋股份,2014,2015-03-16,1.5,0
603368,柳州医药,2014,2015-03-16,3.1,0
2661,克明面业,2014,2015-03-16,5,0
300209,天泽信息,2014,2015-03-16,0.2,4.9
300067,安诺其,2014,2015-03-16,0.5,6
300247,乐金健康,2014,2015-03-16,0.2,0
987,越秀金控,2014,2015-03-16,5,0
965,天保基建,2014,2015-03-16,0.3,0
826,启迪桑德,2014,2015-03-16,1,0
600583,海油工程,2014,2015-03-16,2.3,0
600400,红豆股份,2014,2015-03-16,0.5,0
600109,国金证券,2014,2015-03-16,0.3,0
603601,再升科技,2014,2015-03-17,2,12
300341,麦迪电气,2014,2015-03-17,0.5,0
300343,联创互联,2014,2015-03-17,0.5,0
300313,天山生物,2014,2015-03-17,0.5,10
300324,旋极信息,2014,2015-03-17,0.6,10
300281,金明精机,2014,2015-03-17,0.5,10
300244,迪安诊断,2014,2015-03-17,1,3
2563,森马服饰,2014,2015-03-17,10,10
603618,杭电股份,2014,2015-03-17,2,0
2530,金财互联,2014,2015-03-17,0.3,0
300092,科新机电,2014,2015-03-17,0,15
2469,三维工程,2014,2015-03-17,1.5,0
2439,启明星辰,2014,2015-03-17,0.5,10
2411,必康股份,2014,2015-03-17,0.5,0
2408,齐翔腾达,2014,2015-03-17,0.5,2
2329,皇氏集团,2014,2015-03-17,0.5,0
2317,众生药业,2014,2015-03-17,2.5,0
2318,久立特材,2014,2015-03-17,2,0
2601,龙蟒佰利,2014,2015-03-17,1,0
2233,塔牌集团,2014,2015-03-17,2.8,0
2135,东南网架,2014,2015-03-17,0.1,0
600048,保利地产,2014,2015-03-17,2.2,0
2425,凯撒文化,2014,2015-03-17,0.2,0
2016,世荣兆业,2014,2015-03-17,1,0
967,盈峰环境,2014,2015-03-17,0.6,0
926,福星股份,2014,2015-03-17,1,0
782,美达股份,2014,2015-03-17,0.2,0
728,国元证券,2014,2015-03-17,1,0
635,英力特,2014,2015-03-17,0.2,0
550,江铃汽车,2014,2015-03-17,9.7,0
600835,上海机电,2014,2015-03-17,3.4,0
99,中信海直,2014,2015-03-17,0.8,0
32,深桑达A,2014,2015-03-17,0.5,0
600729,重庆百货,2014,2015-03-17,3.7,0
600623,华谊集团,2014,2015-03-17,1.5,0
600510,黑牡丹,2014,2015-03-17,0.9,0
600309,万华化学,2014,2015-03-17,3,0
600269,赣粤高速,2014,2015-03-17,1,0
300398,飞凯材料,2014,2015-03-18,2,3
2723,金莱特,2014,2015-03-18,2,10
300323,华灿光电,2014,2015-03-18,0,5
2701,奥瑞金,2014,2015-03-18,6.6,6
300371,汇中股份,2014,2015-03-18,1.4,2.5
2658,雪迪龙,2014,2015-03-18,1.5,12
603006,联明股份,2014,2015-03-18,2,0
2559,亚威股份,2014,2015-03-18,2.5,10
300159,新研股份,2014,2015-03-18,0.5,10
601016,节能风电,2014,2015-03-18,0.5,0
2518,科士达,2014,2015-03-18,1.5,0
2521,齐峰新材,2014,2015-03-18,3,0
300133,华策影视,2014,2015-03-18,0.6,5
2709,天赐材料,2014,2015-03-18,1.2,0
601717,郑煤机,2014,2015-03-18,0.4,0
300074,华平股份,2014,2015-03-18,0,6
601369,陕鼓动力,2014,2015-03-18,2.5,0
603169,兰石重装,2014,2015-03-18,1.5,6
300003,乐普医疗,2014,2015-03-18,1.4,0
300033,同花顺,2014,2015-03-18,0.8,10
601727,上海电气,2014,2015-03-18,0.6,0
2230,科大讯飞,2014,2015-03-18,1.5,5
600987,航民股份,2014,2015-03-18,2.1,0
600507,方大特钢,2014,2015-03-18,8,0
686,东北证券,2014,2015-03-18,0.6,0
600873,梅花生物,2014,2015-03-18,1,0
600824,益民集团,2014,2015-03-18,0.6,2
600761,安徽合力,2014,2015-03-18,3,0
600705,中航资本,2014,2015-03-18,0.7,0
600571,信雅达,2014,2015-03-18,1.7,0
600176,中国巨石,2014,2015-03-18,1.7,0
300382,斯莱克,2014,2015-03-19,15,12
2562,兄弟科技,2014,2015-03-19,1,0
300078,思创医惠,2014,2015-03-19,0.5,0
300046,台基股份,2014,2015-03-19,4,0
300013,新宁物流,2014,2015-03-19,0.1,0
300105,龙源技术,2014,2015-03-19,0.4,0
2626,金达威,2014,2015-03-19,3,10
601991,大唐发电,2014,2015-03-19,1.3,0
601588,北辰实业,2014,2015-03-19,0.6,0
600271,航天信息,2014,2015-03-19,6.3,0
999,华润三九,2014,2015-03-19,4.1,0
531,穗恒运A,2014,2015-03-19,2.2,0
523,广州浪奇,2014,2015-03-19,0.2,0
423,东阿阿胶,2014,2015-03-19,8,0
600717,天津港,2014,2015-03-19,2.1,0
600568,中珠医疗,2014,2015-03-19,0.2,0
600488,天药股份,2014,2015-03-19,0.3,0
600315,上海家化,2014,2015-03-19,6.1,0
600252,中恒集团,2014,2015-03-19,6,0
600201,生物股份,2014,2015-03-19,3,0
600125,铁龙物流,2014,2015-03-19,0.8,0
600036,招商银行,2014,2015-03-19,6.7,0
600000,浦发银行,2014,2015-03-19,7.6,0
2726,龙大肉食,2014,2015-03-20,1.5,10
2650,加加食品,2014,2015-03-20,1,0
603077,和邦生物,2014,2015-03-20,0.7,0
2641,永高股份,2014,2015-03-20,1,10
300178,腾邦国际,2014,2015-03-20,0.6,12
300164,通源石油,2014,2015-03-20,0.1,0
300124,汇川技术,2014,2015-03-20,5,0
2447,壹桥股份,2014,2015-03-20,0.5,10
2404,嘉欣丝绸,2014,2015-03-20,2,10
2401,中远海科,2014,2015-03-20,0.5,0
300025,华星创业,2014,2015-03-20,0.2,0
300006,莱美药业,2014,2015-03-20,1,0
300058,蓝色光标,2014,2015-03-20,1.5,10
2342,巨力索具,2014,2015-03-20,0.1,0
2236,大华股份,2014,2015-03-20,1,0
2216,三全食品,2014,2015-03-20,0.3,10
2073,软控股份,2014,2015-03-20,0.3,0
2089,新海宜,2014,2015-03-20,0.3,2
2146,荣盛发展,2014,2015-03-20,2,10
601965,中国汽研,2014,2015-03-20,1,5
2080,中材科技,2014,2015-03-20,1.2,0
2643,万润股份,2014,2015-03-20,1.8,0
2281,光迅科技,2014,2015-03-20,5,0
601318,中国平安,2014,2015-03-20,5,10
2053,云南能投,2014,2015-03-20,1,0
600446,金证股份,2014,2015-03-20,1.2,0
600449,宁夏建材,2014,2015-03-20,1.8,0
600273,嘉化能源,2014,2015-03-20,0.6,0
977,浪潮信息,2014,2015-03-20,0.8,10
930,中粮生化,2014,2015-03-20,0.2,0
905,厦门港务,2014,2015-03-20,0.5,0
848,承德露露,2014,2015-03-20,2,5
810,创维数字,2014,2015-03-20,2,10
786,北新建材,2014,2015-03-20,4.3,10
652,泰达股份,2014,2015-03-20,0.1,0
565,渝三峡A,2014,2015-03-20,0.5,0
418,小天鹅A,2014,2015-03-20,4.5,0
43,中航地产,2014,2015-03-20,1,0
600720,祁连山,2014,2015-03-20,2.2,0
600636,*ST爱富,2014,2015-03-20,0.1,0
600588,用友网络,2014,2015-03-20,3,2
600528,中铁工业,2014,2015-03-20,0.6,0
600332,白云山,2014,2015-03-20,2.8,0
600322,天房发展,2014,2015-03-20,0.5,0
600218,全柴动力,2014,2015-03-20,1,0
600118,中国卫星,2014,2015-03-20,0.8,0
300419,浩丰科技,2014,2015-03-21,2,0
300019,硅宝科技,2014,2015-03-21,2,10
2319,乐通股份,2014,2015-03-21,0.1,0
300095,华伍股份,2014,2015-03-21,0.5,5
2225,濮耐股份,2014,2015-03-21,0.5,0
2232,启明信息,2014,2015-03-21,0,0
601898,中煤能源,2014,2015-03-21,0.2,0
2091,江苏国泰,2014,2015-03-21,1.5,0
2370,亚太药业,2014,2015-03-21,1,0
601088,中国神华,2014,2015-03-21,7.4,0
2672,东江环保,2014,2015-03-21,1.5,15
601899,紫金矿业,2014,2015-03-21,0.8,0
601633,长城汽车,2014,2015-03-21,8,0
2028,思源电气,2014,2015-03-21,1,0
600495,晋西车轴,2014,2015-03-21,0.7,8
600480,凌云股份,2014,2015-03-21,1.2,0
600439,瑞贝卡,2014,2015-03-21,0.4,0
600481,双良节能,2014,2015-03-21,4,0
948,南天信息,2014,2015-03-21,0.2,0
877,天山股份,2014,2015-03-21,0.9,0
850,华茂股份,2014,2015-03-21,0.5,0
839,中信国安,2014,2015-03-21,2,0
708,大冶特钢,2014,2015-03-21,2,0
593,大通燃气,2014,2015-03-21,0.2,0
543,皖能电力,2014,2015-03-21,1.8,0
600859,王府井,2014,2015-03-21,4.2,0
600787,中储股份,2014,2015-03-21,0.3,0
69,华侨城A,2014,2015-03-21,0.7,0
42,中洲控股,2014,2015-03-21,1.5,0
28,国药一致,2014,2015-03-21,2,0
600898,国美通讯,2014,2015-03-21,0.2,0
600657,信达地产,2014,2015-03-21,1,0
600621,华鑫股份,2014,2015-03-21,0.9,0
600560,金自天正,2014,2015-03-21,0.3,0
600548,深高速,2014,2015-03-21,4.5,0
600532,宏达矿业,2014,2015-03-21,1,0
600511,国药股份,2014,2015-03-21,1,0
600383,金地集团,2014,2015-03-21,1.3,0
600378,天科股份,2014,2015-03-21,0.8,0
600300,维维股份,2014,2015-03-21,0.2,0
600094,大名城,2014,2015-03-21,0.4,0
600037,歌华有线,2014,2015-03-21,1.8,0
300349,金卡智能,2014,2015-03-23,1,0
300014,亿纬锂能,2014,2015-03-23,0.5,0
600028,中国石化,2014,2015-03-23,1.1,0
603611,诺力股份,2014,2015-03-24,5,10
300421,力星股份,2014,2015-03-24,2.2,0
601021,春秋航空,2014,2015-03-24,2.4,0
2670,国盛金控,2014,2015-03-24,4,0
2659,中泰桥梁,2014,2015-03-24,0,0
2669,康达新材,2014,2015-03-24,0.7,0
2664,信质电机,2014,2015-03-24,2,10
300275,梅安森,2014,2015-03-24,0.3,0
300254,仟源医药,2014,2015-03-24,1,2
300249,依米康,2014,2015-03-24,0.2,0
300231,银信科技,2014,2015-03-24,1.3,5
2584,西陇科学,2014,2015-03-24,0.4,0
300166,东方国信,2014,2015-03-24,1,0
2535,林州重机,2014,2015-03-24,0.2,0
2509,天广中茂,2014,2015-03-24,0.6,0
300154,瑞凌股份,2014,2015-03-24,3,0
2615,哈尔斯,2014,2015-03-24,5,10
300138,晨光生物,2014,2015-03-24,0.2,0
300272,开能环保,2014,2015-03-24,0.7,3
2367,康力电梯,2014,2015-03-24,2.5,0
2326,永太科技,2014,2015-03-24,1,18
300407,凯发电气,2014,2015-03-24,1.5,10
300101,振芯科技,2014,2015-03-24,0.5,0
300370,安控科技,2014,2015-03-24,1.5,15
2285,世联行,2014,2015-03-24,0.6,6
2226,江南化工,2014,2015-03-24,4.5,10
603993,洛阳钼业,2014,2015-03-24,1.8,0
2207,*ST准油,2014,2015-03-24,0.1,0
601872,招商轮船,2014,2015-03-24,0.1,0
600017,日照港,2014,2015-03-24,0.4,0
2186,全聚德,2014,2015-03-24,2,0
601608,中信重工,2014,2015-03-24,0.7,5
600970,中材国际,2014,2015-03-24,0.4,0
2033,丽江旅游,2014,2015-03-24,1.2,5
910,大亚圣象,2014,2015-03-24,0.3,0
748,长城信息,2014,2015-03-24,0.7,10
639,西王食品,2014,2015-03-24,0.3,10
619,海螺型材,2014,2015-03-24,1,0
513,丽珠集团,2014,2015-03-24,1,3
600857,宁波中百,2014,2015-03-24,0.6,0
600802,福建水泥,2014,2015-03-24,0.4,0
421,南京公用,2014,2015-03-24,0.8,0
65,北方国际,2014,2015-03-24,0.8,0
600716,凤凰股份,2014,2015-03-24,1,0
600703,三安光电,2014,2015-03-24,2,0
600650,锦江投资,2014,2015-03-24,2.5,0
600585,海螺水泥,2014,2015-03-24,6.5,0
600536,中国软件,2014,2015-03-24,0.2,0
600195,中牧股份,2014,2015-03-24,2.1,0
600085,同仁堂,2014,2015-03-24,2.2,0
600030,中信证券,2014,2015-03-24,2.8,0
2700,新疆浩源,2014,2015-03-25,0.8,8
603766,隆鑫通用,2014,2015-03-25,2.3,0
300412,迦南科技,2014,2015-03-25,3,12
2674,兴业科技,2014,2015-03-25,1.5,0
2637,赞宇科技,2014,2015-03-25,1,0
300212,易华录,2014,2015-03-25,1,0
2572,索菲亚,2014,2015-03-25,3.5,0
2537,海联金汇,2014,2015-03-25,0.5,10
603003,龙宇燃油,2014,2015-03-25,0.1,0
2478,常宝股份,2014,2015-03-25,2,0
2496,辉丰股份,2014,2015-03-25,1.3,0
2294,信立泰,2014,2015-03-25,7,6
603188,亚邦股份,2014,2015-03-25,10,10
2560,通达股份,2014,2015-03-25,1.5,0
2273,水晶光电,2014,2015-03-25,1.5,0
2405,四维图新,2014,2015-03-25,0.5,0
601677,明泰铝业,2014,2015-03-25,1,0
2265,西仪股份,2014,2015-03-25,0.1,0
2060,粤水电,2014,2015-03-25,0.4,0
2462,嘉事堂,2014,2015-03-25,1.2,0
601628,中国人寿,2014,2015-03-25,4,0
601288,农业银行,2014,2015-03-25,1.8,0
2043,兔宝宝,2014,2015-03-25,0.3,0
2031,巨轮智能,2014,2015-03-25,0.5,3
2023,海特高新,2014,2015-03-25,1,10
600584,长电科技,2014,2015-03-25,0.1,0
860,顺鑫农业,2014,2015-03-25,1,0
793,华闻传媒,2014,2015-03-25,0.5,0
600765,中航重机,2014,2015-03-25,0.4,0
429,粤高速A,2014,2015-03-25,1,0
404,华意压缩,2014,2015-03-25,0.6,0
39,中集集团,2014,2015-03-25,3.1,0
600655,豫园股份,2014,2015-03-25,2.1,0
600278,东方创业,2014,2015-03-25,0.8,0
600270,外运发展,2014,2015-03-25,4,0
600196,复星医药,2014,2015-03-25,2.8,0
600095,哈高科,2014,2015-03-25,0.1,0
600078,澄星股份,2014,2015-03-25,0.2,0
600011,华能国际,2014,2015-03-25,3.8,0
600007,中国国贸,2014,2015-03-25,2,0
300384,三联虹普,2014,2015-03-26,10,18
300332,天壕环境,2014,2015-03-26,1,0
300304,云意电气,2014,2015-03-26,2,0
300310,宜通世纪,2014,2015-03-26,0.5,0
2548,金新农,2014,2015-03-26,1,0
2402,和而泰,2014,2015-03-26,1,10
2604,龙力生物,2014,2015-03-26,0.3,6
2410,广联达,2014,2015-03-26,4,5
2363,隆基机械,2014,2015-03-26,0.5,0
300039,上海凯宝,2014,2015-03-26,2,3
2348,高乐股份,2014,2015-03-26,0.5,0
603126,中材节能,2014,2015-03-26,0.8,5
601238,广汽集团,2014,2015-03-26,0.8,0
2152,广电运通,2014,2015-03-26,6,0
300180,华峰超纤,2014,2015-03-26,0.8,15
601699,潞安环能,2014,2015-03-26,0.4,3
601333,广深铁路,2014,2015-03-26,0.5,0
601336,新华保险,2014,2015-03-26,2.1,0
601988,中国银行,2014,2015-03-26,1.9,0
300150,世纪瑞尔,2014,2015-03-26,2,10
2039,黔源电力,2014,2015-03-26,4,0
